Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-08;16:55;MONACHIUM;DLH;LH1633;0;;"WRO"
2025-04-08;17:40;CHANIA;RYR;FR8938;0;;"WRO"
2025-04-08;18:00;RZYM (CIA);RYR;FR2113;0;;"WRO"
2025-04-08;18:15;EAST MIDLANDS;RYR;FR917;0;;"WRO"
2025-04-08;18:15;WARSZAWA;LOT;LO3848;0;;"WRO"
2025-04-08;18:35;LONDYN (LTN);WZZ;W61801;0;;"WRO"
2025-04-08;19:20;SHANNON;RYR;FR1173;0;;"WRO"
2025-04-08;19:30;KOPENHAGA;SAS;SK766;0;;"WRO"
2025-04-08;20:00;PALMA DE MALLORCA;RYR;FR8031;0;;"WRO"
2025-04-08;20:05;ZURYCH;SWR;LX1377;0;;"WRO"
2025-04-08;20:20;BOLONIA;RYR;FR4318;0;;"WRO"
2025-04-08;21:15;AGADIR;RYR;FR8177;0;;"WRO"
2025-04-08;21:30;WARSZAWA;LOT;LO3860;0;;"WRO"
2025-04-09;05:05;HURGHADA;ENT;ENT7645;0;;"WRO"
2025-04-09;05:35;WARSZAWA;LOT;LO3850;0;;"WRO"
2025-04-09;05:45;ATENY;RYR;FR4937;0;;"WRO"
2025-04-09;05:50;EDYNBURG;RYR;FR1158;0;;"WRO"
2025-04-09;05:50;SHANNON;RYR;FR1173;0;;"WRO"
2025-04-09;06:00;MEDIOLAN (BGY);RYR;FR8845;0;;"WRO"
2025-04-09;06:00;AMSTERDAM;KLM;KL1336;0;;"WRO"
2025-04-09;06:00;MONACHIUM;DLH;LH1635;0;;"WRO"
2025-04-09;06:00;KUTAISI;WZZ;W61893;0;;"WRO"
2025-04-09;06:10;LEEDS;RYR;FR4108;0;;"WRO"
2025-04-09;06:20;FRANKFURT;DLA;EN8769;0;;"WRO"
2025-04-09;08:05;BOLONIA;RYR;FR4318;0;;"WRO"
2025-04-09;08:45;WARSZAWA;LOT;LO3852;0;;"WRO"
2025-04-09;08:50;PAFOS;RYR;FR9265;0;;"WRO"
2025-04-09;09:20;PALMA DE MALLORCA;RYR;FR8031;0;;"WRO"
2025-04-09;09:30;LONDYN (STN);RYR;FR8408;0;;"WRO"
2025-04-09;09:50;BRISTOL;RYR;FR8213;0;;"WRO"
2025-04-09;10:05;BOURNEMOUTH;RYR;FR3318;0;;"WRO"
2025-04-09;10:15;PALERMO;RYR;FR2026;0;;"WRO"
2025-04-09;11:00;FRANKFURT;DLA;EN8767;0;;"WRO"
2025-04-09;11:10;GDAŃSK;RYR;FR4105;0;;"WRO"
2025-04-09;12:05;OSLO TORP;RYR;FR2110;0;;"WRO"
2025-04-09;12:10;WARSZAWA;LOT;LO3854;0;;"WRO"
2025-04-09;12:25;ZADAR;RYR;FR8460;0;;"WRO"
2025-04-09;12:35;LIVERPOOL;RYR;FR9649;0;;"WRO"
2025-04-09;12:35;SHARM EL SHEIKH; ;U57557;0;;"WRO"
2025-04-09;13:05;ALICANTE;RYR;FR9882;0;;"WRO"
2025-04-09;13:15;MONACHIUM;DLH;LH1631;0;;"WRO"
2025-04-09;13:30;RZYM (CIA);RYR;FR2113;0;;"WRO"
2025-04-09;14:00;AMSTERDAM;KLM;KL1338;0;;"WRO"
2025-04-09;14:45;FRANKFURT;DLA;EN8765;0;;"WRO"
2025-04-09;14:50;WARSZAWA;LOT;LO3844;0;;"WRO"
2025-04-09;15:05;HURGHADA;ENT;ENT4051;0;;"WRO"
2025-04-09;15:05;EINDHOVEN;WZZ;W61825;0;;"WRO"
2025-04-09;15:15;PIZA;RYR;FR771;0;;"WRO"
2025-04-09;15:20;TENERYFA;ENT;ENT7019;0;;"WRO"
2025-04-09;15:25;EAST MIDLANDS;RYR;FR917;0;;"WRO"
2025-04-09;15:40;DUBROWNIK;RYR;FR5965;0;;"WRO"
2025-04-09;16:25;MALTA;RYR;FR3463;0;;"WRO"
2025-04-09;16:30;WENECJA TREVISO;RYR;FR1880;0;;"WRO"
2025-04-09;16:35;BARCELONA GIRONA;RYR;FR9173;0;;"WRO"
2025-04-09;16:50;MALAGA;RYR;FR2582;0;;"WRO"
2025-04-09;16:55;MONACHIUM;DLH;LH1633;0;;"WRO"
2025-04-09;18:05;LONDYN (STN);RYR;FR8406;0;;"WRO"
2025-04-09;18:15;WARSZAWA;LOT;LO3848;0;;"WRO"
2025-04-09;19:25;LONDYN (LTN);WZZ;W61801;0;;"WRO"
2025-04-09;19:30;KOPENHAGA;SAS;SK766;0;;"WRO"
2025-04-09;20:00;KORFU;RYR;FR6070;0;;"WRO"
2025-04-09;20:15;DUBLIN;RYR;FR99;0;;"WRO"
2025-04-09;20:35;HURGHADA; ;SM3616;0;;"WRO"
2025-04-09;20:40;PARYŻ (BVA);RYR;FR2068;0;;"WRO"
2025-04-09;21:30;WARSZAWA;LOT;LO3860;0;;"WRO"
2025-04-10;03:55;SALALAH;ENT;ENT5333;0;;"WRO"
2025-04-10;05:35;WARSZAWA;LOT;LO3850;0;;"WRO"
2025-04-10;05:45;BRINDISI;RYR;FR391;0;;"WRO"
2025-04-10;05:45;WALENCJA;RYR;FR4307;0;;"WRO"
2025-04-10;05:45;PIZA;RYR;FR771;0;;"WRO"
2025-04-10;05:50;PARYŻ (BVA);RYR;FR2068;0;;"WRO"
2025-04-10;06:00;AMSTERDAM;KLM;KL1336;0;;"WRO"
2025-04-10;06:00;MONACHIUM;DLH;LH1635;0;;"WRO"
2025-04-10;06:00;BARCELONA EL PRAT;WZZ;W61811;0;;"WRO"
2025-04-10;06:10;PODGORICA;RYR;FR4841;0;;"WRO"
2025-04-10;06:30;FRANKFURT;DLA;EN8769;0;;"WRO"
2025-04-10;06:30;GDAŃSK;RYR;FR4105;0;;"WRO"
2025-04-10;08:45;WARSZAWA;LOT;LO3852;0;;"WRO"
2025-04-10;08:50;MALTA;RYR;FR3463;0;;"WRO"
2025-04-10;09:35;ALICANTE;RYR;FR9882;0;;"WRO"
2025-04-10;10:35;RZYM (CIA);RYR;FR2113;0;;"WRO"
2025-04-10;10:40;ZADAR;RYR;FR8460;0;;"WRO"
2025-04-10;10:45;BRUKSELA (CRL);RYR;FR8373;0;;"WRO"
2025-04-10;10:50;FRANKFURT;DLA;EN8767;0;;"WRO"
2025-04-10;10:50;LONDYN (STN);RYR;FR8408;0;;"WRO"
2025-04-10;12:05;KORFU;RYR;FR4556;0;;"WRO"
2025-04-10;12:10;WARSZAWA;LOT;LO3854;0;;"WRO"
2025-04-10;13:10;PALERMO;RYR;FR2026;0;;"WRO"
2025-04-10;13:10;MONACHIUM;DLH;LH1631;0;;"WRO"
2025-04-10;13:15;DUBROWNIK;RYR;FR5965;0;;"WRO"
2025-04-10;14:00;AMSTERDAM;KLM;KL1338;0;;"WRO"
2025-04-10;14:05;BRISTOL;RYR;FR8213;0;;"WRO"
2025-04-10;14:10;EINDHOVEN;WZZ;W61825;0;;"WRO"
2025-04-10;14:40;CHANIA;RYR;FR8938;0;;"WRO"
2025-04-10;14:45;FRANKFURT;DLA;EN8765;0;;"WRO"
2025-04-10;14:45;ZURYCH;SWR;LX1377;0;;"WRO"
2025-04-10;14:50;WARSZAWA;LOT;LO3844;0;;"WRO"
2025-04-10;15:25;LAMEZIA TERME;RYR;FR4760;0;;"WRO"
2025-04-10;15:50;MALAGA;RYR;FR2582;0;;"WRO"
2025-04-10;16:10;NEAPOL;RYR;FR5481;0;;"WRO"
2025-04-10;16:20;LIVERPOOL;RYR;FR9649;0;;"WRO"
2025-04-10;16:40;SEUL;LOT;LO2005;0;;"WRO"
2025-04-10;16:55;MONACHIUM;DLH;LH1633;0;;"WRO"
